R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	cdc16
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	trim32
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	trim36
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	trim37
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	trim41
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	lnpep
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	lrsam1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2v2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf123
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf126
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2v1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2e3
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	eloc
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	elob
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube3c
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	wwp1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube3d
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube3a
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube3b
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2e1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	traip
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2e2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2z
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	mib2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	nedd4
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf130
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	klhl9
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	klhl5
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf138
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	arih2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2d4
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2d2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2d3
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmf1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	klhl3
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube4a
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	klhl2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2d1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	npepps
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	spsb4
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf220
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	trim4
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	spsb1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	trim9
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	spsb2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	prkn
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	gan
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psme1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psme2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psme3
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psme4
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	lmo7
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rbx1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2g1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2g2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	itch
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf111
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rlim
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rbck1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf115
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf114
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmd1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmd2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmd3
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmd4
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmd5
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmd6
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmd7
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmd8
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmd9
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	sem1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb10
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	huwe1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	btbd1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	tpp2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	uba3
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	uba1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rbbp6
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxw5
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxw4
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	cul7
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf25
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	cul5
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	arel1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxw9
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	cul2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxw8
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	cul3
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxw7
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb15
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	cul1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb16
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rchy1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb17
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb11
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxw2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb12
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb13
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb14
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ubox5
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	mkrn1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	kbtbd6
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	kbtbd8
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	kbtbd7
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf213
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	sh3rf1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf14
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	smurf1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	smurf2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ltn1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	btbd6
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxl20
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	blmh
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmb10
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	anapc13
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	anapc10
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	anapc11
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	pja1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmb11
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	pja2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	mylip
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2w
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2s
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2n
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2o
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	trip12
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	socs1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2m
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	socs3
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2k
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2h
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2f
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxl19
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ubb
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	uba6
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	uba7
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2b
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	glmn
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ubc
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2c
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	uba5
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxl14
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2j2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2a
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ubr4
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxl12
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ubr2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2j1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxl15
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	trim21
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	lnx1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	anapc2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf19a
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	anapc1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	unkl
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	anapc4
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	anapc5
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	uba52
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	anapc7
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	hace1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	klhl25
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxo27
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf19b
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxo22
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxo21
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	klhl20
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	klhl22
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	klhl21
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ufl1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	cdc34
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	mgrn1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	trim11
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxw11
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxw10
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxo17
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxo11
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxo10
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2l3
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	klhl11
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	klhl13
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	ube2l6
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxo40
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	stub1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	lonrf1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	hecw2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	hectd2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	hectd3
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	hectd1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxo44
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmd13
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	klhl42
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmd14
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	klhl41
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	wsb1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmd11
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmd12
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf41
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	psmd10
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	herc6
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fzr1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	traf7
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb9
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb8
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb5
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb4
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb7
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	herc1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb6
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	herc3
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	herc2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb3
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	herc5
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	asb2
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	thop1
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	herc4
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	zbtb16
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf34
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf7
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxo32
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf6
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxo31
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	vhl
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	fbxo30
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	rnf4
R-HSA-212436	Generic Transcription Pathway	znf419
R-HSA-212436	Generic Transcription Pathway	znf655
R-HSA-212436	Generic Transcription Pathway	znf777
R-HSA-212436	Generic Transcription Pathway	znf415
R-HSA-212436	Generic Transcription Pathway	znf658
R-HSA-212436	Generic Transcription Pathway	znf416
R-HSA-212436	Generic Transcription Pathway	zkscan1
R-HSA-212436	Generic Transcription Pathway	zkscan3
R-HSA-212436	Generic Transcription Pathway	zkscan5
R-HSA-212436	Generic Transcription Pathway	zkscan7
R-HSA-212436	Generic Transcription Pathway	zkscan8
R-HSA-212436	Generic Transcription Pathway	znf649
R-HSA-212436	Generic Transcription Pathway	znf528
R-HSA-212436	Generic Transcription Pathway	znf529
R-HSA-212436	Generic Transcription Pathway	znf641
R-HSA-212436	Generic Transcription Pathway	znf764
R-HSA-212436	Generic Transcription Pathway	znf770
R-HSA-212436	Generic Transcription Pathway	znf771
R-HSA-212436	Generic Transcription Pathway	znf75d
R-HSA-212436	Generic Transcription Pathway	znf75a
R-HSA-212436	Generic Transcription Pathway	znf585b
R-HSA-212436	Generic Transcription Pathway	znf514
R-HSA-212436	Generic Transcription Pathway	znf750
R-HSA-212436	Generic Transcription Pathway	znf510
R-HSA-212436	Generic Transcription Pathway	znf354b
R-HSA-212436	Generic Transcription Pathway	znf354c
R-HSA-212436	Generic Transcription Pathway	znf354a
R-HSA-212436	Generic Transcription Pathway	znf747
R-HSA-212436	Generic Transcription Pathway	znf624
R-HSA-212436	Generic Transcription Pathway	znf625
R-HSA-212436	Generic Transcription Pathway	znf189
R-HSA-212436	Generic Transcription Pathway	znf500
R-HSA-212436	Generic Transcription Pathway	znf197
R-HSA-212436	Generic Transcription Pathway	znf195
R-HSA-212436	Generic Transcription Pathway	znf215
R-HSA-212436	Generic Transcription Pathway	znf337
R-HSA-212436	Generic Transcription Pathway	znf211
R-HSA-212436	Generic Transcription Pathway	znf696
R-HSA-212436	Generic Transcription Pathway	znf212
R-HSA-212436	Generic Transcription Pathway	znf333
R-HSA-212436	Generic Transcription Pathway	znf697
R-HSA-212436	Generic Transcription Pathway	znf213
R-HSA-212436	Generic Transcription Pathway	znf334
R-HSA-212436	Generic Transcription Pathway	znf577
R-HSA-212436	Generic Transcription Pathway	znf214
R-HSA-212436	Generic Transcription Pathway	znf460
R-HSA-212436	Generic Transcription Pathway	znf461
R-HSA-212436	Generic Transcription Pathway	znf221
R-HSA-212436	Generic Transcription Pathway	znf208
R-HSA-212436	Generic Transcription Pathway	znf446
R-HSA-212436	Generic Transcription Pathway	znf689
R-HSA-212436	Generic Transcription Pathway	znf205
R-HSA-212436	Generic Transcription Pathway	znf684
R-HSA-212436	Generic Transcription Pathway	znf200
R-HSA-212436	Generic Transcription Pathway	znf442
R-HSA-212436	Generic Transcription Pathway	znf443
R-HSA-212436	Generic Transcription Pathway	znf202
R-HSA-212436	Generic Transcription Pathway	znf566
R-HSA-212436	Generic Transcription Pathway	znf324
R-HSA-212436	Generic Transcription Pathway	znf691
R-HSA-212436	Generic Transcription Pathway	znf692
R-HSA-212436	Generic Transcription Pathway	znf571
R-HSA-212436	Generic Transcription Pathway	znf573
R-HSA-212436	Generic Transcription Pathway	znf331
R-HSA-212436	Generic Transcription Pathway	znf99
R-HSA-212436	Generic Transcription Pathway	krbox4
R-HSA-212436	Generic Transcription Pathway	zfp69b
R-HSA-212436	Generic Transcription Pathway	med14
R-HSA-212436	Generic Transcription Pathway	med13
R-HSA-212436	Generic Transcription Pathway	med12
R-HSA-212436	Generic Transcription Pathway	znf439
R-HSA-212436	Generic Transcription Pathway	med10
R-HSA-212436	Generic Transcription Pathway	zfp30
R-HSA-212436	Generic Transcription Pathway	znf556
R-HSA-212436	Generic Transcription Pathway	znf557
R-HSA-212436	Generic Transcription Pathway	znf799
R-HSA-212436	Generic Transcription Pathway	znf436
R-HSA-212436	Generic Transcription Pathway	znf559
R-HSA-212436	Generic Transcription Pathway	znf317
R-HSA-212436	Generic Transcription Pathway	znf552
R-HSA-212436	Generic Transcription Pathway	znf432
R-HSA-212436	Generic Transcription Pathway	znf554
R-HSA-212436	Generic Transcription Pathway	zfp37
R-HSA-212436	Generic Transcription Pathway	znf682
R-HSA-212436	Generic Transcription Pathway	znf561
R-HSA-212436	Generic Transcription Pathway	znf440
R-HSA-212436	Generic Transcription Pathway	znf562
R-HSA-212436	Generic Transcription Pathway	znf441
R-HSA-212436	Generic Transcription Pathway	med17
R-HSA-212436	Generic Transcription Pathway	med16
R-HSA-212436	Generic Transcription Pathway	med15
R-HSA-212436	Generic Transcription Pathway	znf70
R-HSA-212436	Generic Transcription Pathway	znf74
R-HSA-212436	Generic Transcription Pathway	znf71
R-HSA-212436	Generic Transcription Pathway	znf667
R-HSA-212436	Generic Transcription Pathway	znf304
R-HSA-212436	Generic Transcription Pathway	znf668
R-HSA-212436	Generic Transcription Pathway	znf426
R-HSA-212436	Generic Transcription Pathway	znf669
R-HSA-212436	Generic Transcription Pathway	zim3
R-HSA-212436	Generic Transcription Pathway	zim2
R-HSA-212436	Generic Transcription Pathway	znf300
R-HSA-212436	Generic Transcription Pathway	zfp28
R-HSA-212436	Generic Transcription Pathway	znf664
R-HSA-212436	Generic Transcription Pathway	znf543
R-HSA-212436	Generic Transcription Pathway	znf665
R-HSA-212436	Generic Transcription Pathway	znf544
R-HSA-212436	Generic Transcription Pathway	znf786
R-HSA-212436	Generic Transcription Pathway	znf302
R-HSA-212436	Generic Transcription Pathway	znf670
R-HSA-212436	Generic Transcription Pathway	znf671
R-HSA-212436	Generic Transcription Pathway	znf792
R-HSA-212436	Generic Transcription Pathway	znf551
R-HSA-212436	Generic Transcription Pathway	znf430
R-HSA-212436	Generic Transcription Pathway	znf3
R-HSA-212436	Generic Transcription Pathway	znf77
R-HSA-212436	Generic Transcription Pathway	znf2
R-HSA-212436	Generic Transcription Pathway	znf79
R-HSA-212436	Generic Transcription Pathway	zscan32
R-HSA-212436	Generic Transcription Pathway	zfp14
R-HSA-212436	Generic Transcription Pathway	med31
R-HSA-212436	Generic Transcription Pathway	med30
R-HSA-212436	Generic Transcription Pathway	znf138
R-HSA-212436	Generic Transcription Pathway	znf256
R-HSA-212436	Generic Transcription Pathway	znf135
R-HSA-212436	Generic Transcription Pathway	znf257
R-HSA-212436	Generic Transcription Pathway	znf136
R-HSA-212436	Generic Transcription Pathway	znf141
R-HSA-212436	Generic Transcription Pathway	znf263
R-HSA-212436	Generic Transcription Pathway	znf264
R-HSA-212436	Generic Transcription Pathway	krba1
R-HSA-212436	Generic Transcription Pathway	znf140
R-HSA-212436	Generic Transcription Pathway	znf382
R-HSA-212436	Generic Transcription Pathway	med25
R-HSA-212436	Generic Transcription Pathway	med24
R-HSA-212436	Generic Transcription Pathway	med23
R-HSA-212436	Generic Transcription Pathway	med20
R-HSA-212436	Generic Transcription Pathway	znf248
R-HSA-212436	Generic Transcription Pathway	znf486
R-HSA-212436	Generic Transcription Pathway	znf124
R-HSA-212436	Generic Transcription Pathway	znf253
R-HSA-212436	Generic Transcription Pathway	znf254
R-HSA-212436	Generic Transcription Pathway	znf133
R-HSA-212436	Generic Transcription Pathway	znf496
R-HSA-212436	Generic Transcription Pathway	znf490
R-HSA-212436	Generic Transcription Pathway	znf250
R-HSA-212436	Generic Transcription Pathway	znf492
R-HSA-212436	Generic Transcription Pathway	med27
R-HSA-212436	Generic Transcription Pathway	med26
R-HSA-212436	Generic Transcription Pathway	znf286a
R-HSA-212436	Generic Transcription Pathway	znf41
R-HSA-212436	Generic Transcription Pathway	znf479
R-HSA-212436	Generic Transcription Pathway	znf112
R-HSA-212436	Generic Transcription Pathway	znf234
R-HSA-212436	Generic Transcription Pathway	znf235
R-HSA-212436	Generic Transcription Pathway	znf484
R-HSA-212436	Generic Transcription Pathway	znf45
R-HSA-212436	Generic Transcription Pathway	znf43
R-HSA-212436	Generic Transcription Pathway	znf33a
R-HSA-212436	Generic Transcription Pathway	znf30
R-HSA-212436	Generic Transcription Pathway	znf589
R-HSA-212436	Generic Transcription Pathway	znf226
R-HSA-212436	Generic Transcription Pathway	znf468
R-HSA-212436	Generic Transcription Pathway	znf347
R-HSA-212436	Generic Transcription Pathway	znf227
R-HSA-212436	Generic Transcription Pathway	znf222
R-HSA-212436	Generic Transcription Pathway	znf101
R-HSA-212436	Generic Transcription Pathway	znf343
R-HSA-212436	Generic Transcription Pathway	znf586
R-HSA-212436	Generic Transcription Pathway	znf223
R-HSA-212436	Generic Transcription Pathway	znf587
R-HSA-212436	Generic Transcription Pathway	znf224
R-HSA-212436	Generic Transcription Pathway	znf225
R-HSA-212436	Generic Transcription Pathway	znf471
R-HSA-212436	Generic Transcription Pathway	znf350
R-HSA-212436	Generic Transcription Pathway	znf230
R-HSA-212436	Generic Transcription Pathway	znf473
R-HSA-212436	Generic Transcription Pathway	znf34
R-HSA-212436	Generic Transcription Pathway	znf33b
R-HSA-212436	Generic Transcription Pathway	trim28
R-HSA-212436	Generic Transcription Pathway	znf616
R-HSA-212436	Generic Transcription Pathway	znf611
R-HSA-212436	Generic Transcription Pathway	znf613
R-HSA-212436	Generic Transcription Pathway	znf614
R-HSA-212436	Generic Transcription Pathway	znf28
R-HSA-212436	Generic Transcription Pathway	znf184
R-HSA-212436	Generic Transcription Pathway	znf23
R-HSA-212436	Generic Transcription Pathway	znf20
R-HSA-212436	Generic Transcription Pathway	znf180
R-HSA-212436	Generic Transcription Pathway	znf26
R-HSA-212436	Generic Transcription Pathway	znf606
R-HSA-212436	Generic Transcription Pathway	znf607
R-HSA-212436	Generic Transcription Pathway	znf720
R-HSA-212436	Generic Transcription Pathway	znf19
R-HSA-212436	Generic Transcription Pathway	znf175
R-HSA-212436	Generic Transcription Pathway	znf17
R-HSA-212436	Generic Transcription Pathway	znf18
R-HSA-212436	Generic Transcription Pathway	znf12
R-HSA-212436	Generic Transcription Pathway	znf10
R-HSA-212436	Generic Transcription Pathway	znf14
R-HSA-212436	Generic Transcription Pathway	znf839
R-HSA-212436	Generic Transcription Pathway	znf711
R-HSA-212436	Generic Transcription Pathway	znf398
R-HSA-212436	Generic Transcription Pathway	znf157
R-HSA-212436	Generic Transcription Pathway	znf285
R-HSA-212436	Generic Transcription Pathway	prdm7
R-HSA-212436	Generic Transcription Pathway	znf160
R-HSA-212436	Generic Transcription Pathway	znf282
R-HSA-212436	Generic Transcription Pathway	zfp2
R-HSA-212436	Generic Transcription Pathway	med7
R-HSA-212436	Generic Transcription Pathway	med6
R-HSA-212436	Generic Transcription Pathway	med4
R-HSA-212436	Generic Transcription Pathway	med8
R-HSA-212436	Generic Transcription Pathway	znf708
R-HSA-212436	Generic Transcription Pathway	znf703
R-HSA-212436	Generic Transcription Pathway	znf706
R-HSA-212436	Generic Transcription Pathway	znf37a
R-HSA-212436	Generic Transcription Pathway	znf700
